reqId,testId,mode,model,coverage_score,support_score,objective_score
R97b,R97b_10,vector,claude-haiku-4-5-20251001,0.75,0.3793,0.5832
R26,R26_1,hybrid,claude-haiku-4-5-20251001,0.5714,0.5333,0.5543
R26,R26_2,hybrid,claude-haiku-4-5-20251001,0.5714,0.6,0.5843
R26,R26_3,hybrid,claude-haiku-4-5-20251001,0.5714,0.6,0.5843
R26,R26_4,hybrid,claude-haiku-4-5-20251001,0.7143,0.6667,0.6929
R26,R26_5,hybrid,claude-haiku-4-5-20251001,0.7143,0.6667,0.6929
R26,R26_6,hybrid,claude-haiku-4-5-20251001,0.5714,0.6842,0.6222
R26,R26_7,hybrid,claude-haiku-4-5-20251001,0.5714,0.6842,0.6222
R26,R26_8,hybrid,claude-haiku-4-5-20251001,0.7143,0.65,0.6854
R26,R26_9,hybrid,claude-haiku-4-5-20251001,0.7143,0.6316,0.6771
R26,R26_10,hybrid,claude-haiku-4-5-20251001,0.8571,0.5909,0.7373
R81c,R81c_1,vector,claude-haiku-4-5-20251001,0.5,0.4091,0.4591
R34,R34_1,vector,claude-haiku-4-5-20251001,0.5,0.4167,0.4625
R34,R34_2,vector,claude-haiku-4-5-20251001,0.6667,0.3571,0.5274
R34,R34_3,vector,claude-haiku-4-5-20251001,0.5,0.6471,0.5662
R34,R34_4,vector,claude-haiku-4-5-20251001,0.75,0.4444,0.6125
R34,R34_5,vector,claude-haiku-4-5-20251001,0.4167,0.8462,0.61
R34,R34_6,vector,claude-haiku-4-5-20251001,0.5,0.7692,0.6211
R34,R34_7,vector,claude-haiku-4-5-20251001,0.8333,0.6667,0.7583
R34,R34_8,vector,claude-haiku-4-5-20251001,0.4167,0.75,0.5667
R34,R34_9,vector,claude-haiku-4-5-20251001,0.75,0.3889,0.5875
R34,R34_10,vector,claude-haiku-4-5-20251001,0.5833,0.6471,0.612
R84b,R84b_1,vector,claude-haiku-4-5-20251001,1.0,0.7143,0.8714
R84b,R84b_2,vector,claude-haiku-4-5-20251001,1.0,0.5714,0.8071
R84b,R84b_3,vector,claude-haiku-4-5-20251001,1.0,0.4667,0.76
R84b,R84b_4,vector,claude-haiku-4-5-20251001,1.0,0.6154,0.8269
R84b,R84b_5,vector,claude-haiku-4-5-20251001,0.8333,0.3571,0.619
R84b,R84b_6,vector,claude-haiku-4-5-20251001,0.8333,0.3571,0.619
R84b,R84b_7,vector,claude-haiku-4-5-20251001,0.8333,0.3158,0.6004
R84b,R84b_8,vector,claude-haiku-4-5-20251001,1.0,0.4444,0.75
R84b,R84b_9,vector,claude-haiku-4-5-20251001,0.8333,0.4286,0.6512
R84b,R84b_10,vector,claude-haiku-4-5-20251001,0.8333,0.3636,0.6219
R43,R43_1,graph,claude-haiku-4-5-20251001,0.5,0.5,0.5
R43,R43_2,graph,claude-haiku-4-5-20251001,0.5,0.5263,0.5118
R43,R43_3,graph,claude-haiku-4-5-20251001,0.5,0.4,0.455
R43,R43_4,graph,claude-haiku-4-5-20251001,0.5,0.5652,0.5293
R43,R43_5,graph,claude-haiku-4-5-20251001,0.5,0.36,0.437
R43,R43_6,graph,claude-haiku-4-5-20251001,0.5,0.4,0.455
R43,R43_7,graph,claude-haiku-4-5-20251001,0.5,0.3684,0.4408
R43,R43_8,graph,claude-haiku-4-5-20251001,0.5,0.3684,0.4408
R43,R43_9,graph,claude-haiku-4-5-20251001,0.5,0.3889,0.45
R43,R43_10,graph,claude-haiku-4-5-20251001,0.5,0.4333,0.47
R64,R64_1,vector,claude-haiku-4-5-20251001,0.5,0.6923,0.5865
R64,R64_2,vector,claude-haiku-4-5-20251001,0.5,0.7692,0.6211
R64,R64_3,vector,claude-haiku-4-5-20251001,0.5,0.8,0.635
R64,R64_4,vector,claude-haiku-4-5-20251001,0.5,0.8,0.635
R64,R64_5,vector,claude-haiku-4-5-20251001,0.5,0.8,0.635
R64,R64_6,vector,claude-haiku-4-5-20251001,0.5,0.6923,0.5865
R64,R64_7,vector,claude-haiku-4-5-20251001,0.5,0.7692,0.6211
R64,R64_8,vector,claude-haiku-4-5-20251001,0.5,0.6667,0.575
R64,R64_9,vector,claude-haiku-4-5-20251001,0.5,0.7333,0.605
R64,R64_10,vector,claude-haiku-4-5-20251001,0.5,0.4667,0.485
R1,R1_1,vector,claude-haiku-4-5-20251001,0.9167,0.76,0.8462
R1,R1_2,vector,claude-haiku-4-5-20251001,0.8333,0.7241,0.7842
R1,R1_3,vector,claude-haiku-4-5-20251001,0.8333,0.7241,0.7842
R1,R1_4,vector,claude-haiku-4-5-20251001,0.8333,0.75,0.7958
R1,R1_5,vector,claude-haiku-4-5-20251001,0.8333,0.75,0.7958
R1,R1_6,vector,claude-haiku-4-5-20251001,0.3333,0.7143,0.5048
R1,R1_7,vector,claude-haiku-4-5-20251001,0.3333,0.7917,0.5396
R1,R1_8,vector,claude-haiku-4-5-20251001,0.3333,0.75,0.5208
R1,R1_9,vector,claude-haiku-4-5-20251001,0.9167,0.7368,0.8357
R1,R1_10,vector,claude-haiku-4-5-20251001,0.3333,0.7667,0.5283
R70,R70_1,vector,claude-haiku-4-5-20251001,0.5385,0.7143,0.6176
R70,R70_2,vector,claude-haiku-4-5-20251001,0.5385,0.6364,0.5826
R70,R70_3,vector,claude-haiku-4-5-20251001,0.5385,0.5,0.5212
R70,R70_4,vector,claude-haiku-4-5-20251001,0.5385,0.8696,0.6875
R70,R70_5,vector,claude-haiku-4-5-20251001,0.6154,0.3448,0.4936
R70,R70_6,vector,claude-haiku-4-5-20251001,0.6154,0.3333,0.4885
R70,R70_7,vector,claude-haiku-4-5-20251001,0.5385,0.7391,0.6288
R70,R70_8,vector,claude-haiku-4-5-20251001,0.6154,0.56,0.5905
R70,R70_9,vector,claude-haiku-4-5-20251001,0.5385,0.4545,0.5007
R70,R70_10,vector,claude-haiku-4-5-20251001,0.4615,0.32,0.3978
R79b,R79b_1,vector,claude-haiku-4-5-20251001,0.8,0.8,0.8
R79b,R79b_2,vector,claude-haiku-4-5-20251001,0.6,0.7083,0.6487
R79b,R79b_3,vector,claude-haiku-4-5-20251001,0.7333,0.8462,0.7841
R79b,R79b_4,vector,claude-haiku-4-5-20251001,0.7333,0.7391,0.7359
R79b,R79b_5,vector,claude-haiku-4-5-20251001,0.8,0.6316,0.7242
R79b,R79b_6,vector,claude-haiku-4-5-20251001,0.8,0.8462,0.8208
R79b,R79b_7,vector,claude-haiku-4-5-20251001,0.6667,0.6667,0.6667
R79b,R79b_8,vector,claude-haiku-4-5-20251001,0.6667,0.5833,0.6292
R79b,R79b_9,vector,claude-haiku-4-5-20251001,0.8667,0.7037,0.7933
R79b,R79b_10,vector,claude-haiku-4-5-20251001,0.6,0.6667,0.63
R63,R63_1,hybrid,claude-haiku-4-5-20251001,0.3684,0.7647,0.5467
R63,R63_2,hybrid,claude-haiku-4-5-20251001,0.4211,0.7222,0.5566
R63,R63_3,hybrid,claude-haiku-4-5-20251001,0.3684,0.6875,0.512
R63,R63_4,hybrid,claude-haiku-4-5-20251001,0.3158,0.7857,0.5273
R63,R63_5,hybrid,claude-haiku-4-5-20251001,0.4211,0.7727,0.5793
R63,R63_6,hybrid,claude-haiku-4-5-20251001,0.3158,0.6538,0.4679
R63,R63_7,hybrid,claude-haiku-4-5-20251001,0.2632,0.7857,0.4983
R63,R63_8,hybrid,claude-haiku-4-5-20251001,0.4737,0.7895,0.6158
R63,R63_9,hybrid,claude-haiku-4-5-20251001,0.4211,0.8421,0.6105
R63,R63_10,hybrid,claude-haiku-4-5-20251001,0.5789,0.6552,0.6132
R51,R51_1,graph,claude-haiku-4-5-20251001,0.5,0.4091,0.4591
R51,R51_2,graph,claude-haiku-4-5-20251001,0.5,0.375,0.4438
R51,R51_3,graph,claude-haiku-4-5-20251001,0.375,0.5333,0.4462
R51,R51_4,graph,claude-haiku-4-5-20251001,0.75,0.5294,0.6507
R51,R51_5,graph,claude-haiku-4-5-20251001,0.5,0.4286,0.4679
R51,R51_6,graph,claude-haiku-4-5-20251001,0.375,0.2903,0.3369
R51,R51_7,graph,claude-haiku-4-5-20251001,0.875,0.3333,0.6312
R51,R51_8,graph,claude-haiku-4-5-20251001,0.875,0.3333,0.6312
R51,R51_9,graph,claude-haiku-4-5-20251001,0.375,0.4615,0.4139
R51,R51_10,graph,claude-haiku-4-5-20251001,0.375,0.3684,0.372
R72b,R72b_1,graph,claude-haiku-4-5-20251001,0.5714,0.5,0.5393
R72b,R72b_2,graph,claude-haiku-4-5-20251001,0.7619,0.7857,0.7726
R72b,R72b_3,graph,claude-haiku-4-5-20251001,0.5714,0.6,0.5843
R72b,R72b_4,graph,claude-haiku-4-5-20251001,0.619,0.5238,0.5762
R72b,R72b_5,graph,claude-haiku-4-5-20251001,0.619,0.7059,0.6581
R72b,R72b_6,graph,claude-haiku-4-5-20251001,0.5714,0.8214,0.6839
R72b,R72b_7,graph,claude-haiku-4-5-20251001,0.5714,0.5556,0.5643
R72b,R72b_8,graph,claude-haiku-4-5-20251001,0.4762,0.7037,0.5786
R72b,R72b_9,graph,claude-haiku-4-5-20251001,0.6667,0.5667,0.6217
R72b,R72b_10,graph,claude-haiku-4-5-20251001,0.619,0.4706,0.5522
R41,R41_1,hybrid,claude-haiku-4-5-20251001,0.5,0.75,0.6125
R41,R41_2,hybrid,claude-haiku-4-5-20251001,0.5,0.6818,0.5818
R41,R41_3,hybrid,claude-haiku-4-5-20251001,0.5,0.6786,0.5804
R41,R41_4,hybrid,claude-haiku-4-5-20251001,0.5,0.7308,0.6039
R41,R41_5,hybrid,claude-haiku-4-5-20251001,0.6667,0.6071,0.6399
R41,R41_6,hybrid,claude-haiku-4-5-20251001,0.8333,0.6129,0.7341
R41,R41_7,hybrid,claude-haiku-4-5-20251001,0.5,0.6875,0.5844
R41,R41_8,hybrid,claude-haiku-4-5-20251001,0.5,0.625,0.5563
R41,R41_9,hybrid,claude-haiku-4-5-20251001,0.5,0.6,0.545
R41,R41_10,hybrid,claude-haiku-4-5-20251001,0.5,0.5909,0.5409
R7,R7_1,hybrid,claude-haiku-4-5-20251001,0.6,0.7273,0.6573
R7,R7_2,hybrid,claude-haiku-4-5-20251001,0.6,0.7273,0.6573
R7,R7_3,hybrid,claude-haiku-4-5-20251001,0.6,0.6538,0.6242
R7,R7_4,hybrid,claude-haiku-4-5-20251001,0.6,0.8571,0.7157
R7,R7_5,hybrid,claude-haiku-4-5-20251001,0.6,0.8571,0.7157
R7,R7_6,hybrid,claude-haiku-4-5-20251001,0.6,0.8947,0.7326
R7,R7_7,hybrid,claude-haiku-4-5-20251001,0.6,0.7097,0.6494
R7,R7_8,hybrid,claude-haiku-4-5-20251001,0.6,0.6818,0.6368
R7,R7_9,hybrid,claude-haiku-4-5-20251001,0.6,0.5,0.555
R7,R7_10,hybrid,claude-haiku-4-5-20251001,0.6,0.5,0.555
R1,R1_1,hybrid,claude-haiku-4-5-20251001,0.8333,0.7917,0.8146
R1,R1_2,hybrid,claude-haiku-4-5-20251001,0.3333,0.7857,0.5369
R1,R1_3,hybrid,claude-haiku-4-5-20251001,0.8333,0.7931,0.8152
R1,R1_4,hybrid,claude-haiku-4-5-20251001,0.8333,0.8125,0.8239
R1,R1_5,hybrid,claude-haiku-4-5-20251001,0.5833,0.8,0.6808
R1,R1_6,hybrid,claude-haiku-4-5-20251001,0.5833,0.8333,0.6958
R1,R1_7,hybrid,claude-haiku-4-5-20251001,0.9167,0.7353,0.8351
R1,R1_8,hybrid,claude-haiku-4-5-20251001,0.4167,0.8095,0.5935
R1,R1_9,hybrid,claude-haiku-4-5-20251001,0.9167,0.8148,0.8708
R1,R1_10,hybrid,claude-haiku-4-5-20251001,0.8333,0.8462,0.8391
R72,R72_1,vector,claude-haiku-4-5-20251001,0.375,0.9231,0.6216
R72,R72_2,vector,claude-haiku-4-5-20251001,0.375,0.7647,0.5504
R72,R72_3,vector,claude-haiku-4-5-20251001,0.625,0.7,0.6587
R72,R72_4,vector,claude-haiku-4-5-20251001,0.625,0.8889,0.7438
R72,R72_5,vector,claude-haiku-4-5-20251001,0.625,0.75,0.6813
R72,R72_6,vector,claude-haiku-4-5-20251001,0.5,0.5909,0.5409
R72,R72_7,vector,claude-haiku-4-5-20251001,0.375,0.6667,0.5063
R72,R72_8,vector,claude-haiku-4-5-20251001,0.375,0.8125,0.5719
R72,R72_9,vector,claude-haiku-4-5-20251001,0.5,0.619,0.5535
R72,R72_10,vector,claude-haiku-4-5-20251001,0.625,0.7308,0.6726
R103d,R103d_1,hybrid,claude-haiku-4-5-20251001,0.375,0.7368,0.5378
R103d,R103d_2,hybrid,claude-haiku-4-5-20251001,0.25,0.5882,0.4022
R103d,R103d_3,hybrid,claude-haiku-4-5-20251001,0.25,0.5882,0.4022
R103d,R103d_4,hybrid,claude-haiku-4-5-20251001,0.375,0.5714,0.4634
R103d,R103d_5,hybrid,claude-haiku-4-5-20251001,0.375,0.6667,0.5063
R103d,R103d_6,hybrid,claude-haiku-4-5-20251001,0.375,0.5333,0.4462
R103d,R103d_7,hybrid,claude-haiku-4-5-20251001,0.375,0.4444,0.4062
R103d,R103d_8,hybrid,claude-haiku-4-5-20251001,0.375,0.7059,0.5239
R103d,R103d_9,hybrid,claude-haiku-4-5-20251001,0.375,0.7333,0.5362
R103d,R103d_10,hybrid,claude-haiku-4-5-20251001,0.75,0.75,0.75
R3,R3_1,graph,claude-haiku-4-5-20251001,0.75,0.75,0.75
R3,R3_2,graph,claude-haiku-4-5-20251001,0.625,0.5417,0.5875
R3,R3_3,graph,claude-haiku-4-5-20251001,0.5,0.44,0.473
R3,R3_4,graph,claude-haiku-4-5-20251001,0.625,0.3684,0.5095
R3,R3_5,graph,claude-haiku-4-5-20251001,0.625,0.4,0.5238
R3,R3_6,graph,claude-haiku-4-5-20251001,0.5,0.5238,0.5107
R3,R3_7,graph,claude-haiku-4-5-20251001,0.625,0.3846,0.5168
R3,R3_8,graph,claude-haiku-4-5-20251001,0.5,0.4815,0.4917
R3,R3_9,graph,claude-haiku-4-5-20251001,0.5,0.6111,0.55
R3,R3_10,graph,claude-haiku-4-5-20251001,0.5,0.5455,0.5205
R52c,R52c_1,graph,claude-haiku-4-5-20251001,0.7692,0.7895,0.7783
R52c,R52c_2,graph,claude-haiku-4-5-20251001,0.7692,0.8421,0.802
R52c,R52c_3,graph,claude-haiku-4-5-20251001,0.7692,0.8,0.7831
R52c,R52c_4,graph,claude-haiku-4-5-20251001,0.7692,0.6818,0.7299
R52c,R52c_5,graph,claude-haiku-4-5-20251001,0.6923,0.5769,0.6404
R52c,R52c_6,graph,claude-haiku-4-5-20251001,0.6923,0.5833,0.6433
R52c,R52c_7,graph,claude-haiku-4-5-20251001,0.6154,0.6364,0.6248
R52c,R52c_8,graph,claude-haiku-4-5-20251001,0.7692,0.75,0.7606
R52c,R52c_9,graph,claude-haiku-4-5-20251001,0.7692,0.7895,0.7783
R52c,R52c_10,graph,claude-haiku-4-5-20251001,0.7692,0.6957,0.7361
R52c,R52c_1,vector,claude-haiku-4-5-20251001,0.6154,0.4762,0.5528
R52c,R52c_2,vector,claude-haiku-4-5-20251001,0.6154,0.5652,0.5928
R52c,R52c_3,vector,claude-haiku-4-5-20251001,0.6154,0.5417,0.5822
R52c,R52c_4,vector,claude-haiku-4-5-20251001,0.6154,0.6087,0.6124
R52c,R52c_5,vector,claude-haiku-4-5-20251001,0.6154,0.5652,0.5928
R52c,R52c_6,vector,claude-haiku-4-5-20251001,0.6154,0.5652,0.5928
R52c,R52c_7,vector,claude-haiku-4-5-20251001,0.6154,0.6923,0.65
R52c,R52c_8,vector,claude-haiku-4-5-20251001,0.6154,0.5714,0.5956
R52c,R52c_9,vector,claude-haiku-4-5-20251001,0.6154,0.5333,0.5785
R52c,R52c_10,vector,claude-haiku-4-5-20251001,0.6154,0.7586,0.6798
R21,R21_1,graph,claude-haiku-4-5-20251001,1.0,0.5,0.775
R21,R21_2,graph,claude-haiku-4-5-20251001,1.0,0.3043,0.6869
R21,R21_3,graph,claude-haiku-4-5-20251001,1.0,0.3333,0.7
R21,R21_4,graph,claude-haiku-4-5-20251001,1.0,0.3333,0.7
R21,R21_5,graph,claude-haiku-4-5-20251001,1.0,0.4091,0.7341
R21,R21_6,graph,claude-haiku-4-5-20251001,1.0,0.3438,0.7047
R21,R21_7,graph,claude-haiku-4-5-20251001,1.0,0.4643,0.7589
R21,R21_8,graph,claude-haiku-4-5-20251001,1.0,0.6429,0.8393
R21,R21_9,graph,claude-haiku-4-5-20251001,1.0,0.3333,0.7
R21,R21_10,graph,claude-haiku-4-5-20251001,1.0,0.3043,0.6869
R91c,R91c_1,hybrid,claude-haiku-4-5-20251001,0.6471,0.5789,0.6164
R91c,R91c_2,hybrid,claude-haiku-4-5-20251001,0.6471,0.7917,0.7122
R91c,R91c_3,hybrid,claude-haiku-4-5-20251001,0.6471,0.8095,0.7202
R91c,R91c_4,hybrid,claude-haiku-4-5-20251001,0.5882,0.8571,0.7092
R91c,R91c_5,hybrid,claude-haiku-4-5-20251001,0.8235,0.88,0.8489
R91c,R91c_6,hybrid,claude-haiku-4-5-20251001,0.6471,0.6296,0.6392
R91c,R91c_7,hybrid,claude-haiku-4-5-20251001,0.7059,0.4615,0.5959
R91c,R91c_8,hybrid,claude-haiku-4-5-20251001,0.6471,0.619,0.6345
R91c,R91c_9,hybrid,claude-haiku-4-5-20251001,0.7059,0.7619,0.7311
R91c,R91c_10,hybrid,claude-haiku-4-5-20251001,0.8235,0.8,0.8129
R51c,R51c_1,hybrid,claude-haiku-4-5-20251001,0.75,0.8125,0.7781
R51c,R51c_2,hybrid,claude-haiku-4-5-20251001,0.5,0.8667,0.665
R51c,R51c_3,hybrid,claude-haiku-4-5-20251001,0.75,0.7647,0.7566
R51c,R51c_4,hybrid,claude-haiku-4-5-20251001,0.5,0.75,0.6125
R51c,R51c_5,hybrid,claude-haiku-4-5-20251001,0.75,0.8889,0.8125
R51c,R51c_6,hybrid,claude-haiku-4-5-20251001,0.75,0.9286,0.8304
R51c,R51c_7,hybrid,claude-haiku-4-5-20251001,0.5,0.8333,0.65
R51c,R51c_8,hybrid,claude-haiku-4-5-20251001,0.5,0.5769,0.5346
R51c,R51c_9,hybrid,claude-haiku-4-5-20251001,0.5,0.7917,0.6313
R51c,R51c_10,hybrid,claude-haiku-4-5-20251001,0.5,0.6,0.545
R84b,R84b_1,hybrid,claude-haiku-4-5-20251001,0.8333,0.45,0.6608
R84b,R84b_2,hybrid,claude-haiku-4-5-20251001,1.0,0.6923,0.8615
R84b,R84b_3,hybrid,claude-haiku-4-5-20251001,1.0,0.5714,0.8071
R84b,R84b_4,hybrid,claude-haiku-4-5-20251001,1.0,0.5882,0.8147
R84b,R84b_5,hybrid,claude-haiku-4-5-20251001,1.0,0.5714,0.8071
R84b,R84b_6,hybrid,claude-haiku-4-5-20251001,1.0,0.5556,0.8
R84b,R84b_7,hybrid,claude-haiku-4-5-20251001,1.0,0.5,0.775
R84b,R84b_8,hybrid,claude-haiku-4-5-20251001,1.0,0.5294,0.7882
R84b,R84b_9,hybrid,claude-haiku-4-5-20251001,1.0,0.5263,0.7868
R84b,R84b_10,hybrid,claude-haiku-4-5-20251001,1.0,0.7222,0.875
R97b,R97b_1,hybrid,claude-haiku-4-5-20251001,0.75,0.4615,0.6202
R97b,R97b_2,hybrid,claude-haiku-4-5-20251001,0.75,0.4615,0.6202
R97b,R97b_3,hybrid,claude-haiku-4-5-20251001,0.75,0.4375,0.6094
R97b,R97b_4,hybrid,claude-haiku-4-5-20251001,0.75,0.3684,0.5783
R97b,R97b_5,hybrid,claude-haiku-4-5-20251001,0.75,0.4118,0.5978
R97b,R97b_6,hybrid,claude-haiku-4-5-20251001,0.75,0.4615,0.6202
R97b,R97b_7,hybrid,claude-haiku-4-5-20251001,0.75,0.4375,0.6094
R97b,R97b_8,hybrid,claude-haiku-4-5-20251001,0.75,0.4,0.5925
R97b,R97b_9,hybrid,claude-haiku-4-5-20251001,0.75,0.4,0.5925
R97b,R97b_10,hybrid,claude-haiku-4-5-20251001,0.75,0.6923,0.724
R48,R48_1,vector,claude-haiku-4-5-20251001,1.0,0.8333,0.925
R48,R48_2,vector,claude-haiku-4-5-20251001,1.0,0.8947,0.9526
R48,R48_3,vector,claude-haiku-4-5-20251001,1.0,0.7143,0.8714
R48,R48_4,vector,claude-haiku-4-5-20251001,1.0,0.7778,0.9
R48,R48_5,vector,claude-haiku-4-5-20251001,1.0,0.9412,0.9735
R48,R48_6,vector,claude-haiku-4-5-20251001,1.0,0.8824,0.9471
R48,R48_7,vector,claude-haiku-4-5-20251001,1.0,0.75,0.8875
R48,R48_8,vector,claude-haiku-4-5-20251001,1.0,0.65,0.8425
R48,R48_9,vector,claude-haiku-4-5-20251001,1.0,0.55,0.7975
R48,R48_10,vector,claude-haiku-4-5-20251001,0.5,0.6154,0.5519
R100b,R100b_1,graph,claude-haiku-4-5-20251001,1.0,0.6154,0.8269
R100b,R100b_2,graph,claude-haiku-4-5-20251001,1.0,0.7,0.865
R100b,R100b_3,graph,claude-haiku-4-5-20251001,0.75,0.3889,0.5875
R100b,R100b_4,graph,claude-haiku-4-5-20251001,0.75,0.5,0.6375
R100b,R100b_5,graph,claude-haiku-4-5-20251001,1.0,0.8667,0.94
R100b,R100b_6,graph,claude-haiku-4-5-20251001,0.75,0.3913,0.5886
R100b,R100b_7,graph,claude-haiku-4-5-20251001,0.75,0.6667,0.7125
R100b,R100b_8,graph,claude-haiku-4-5-20251001,0.75,0.5556,0.6625
R100b,R100b_9,graph,claude-haiku-4-5-20251001,0.75,0.7917,0.7688
R100b,R100b_10,graph,claude-haiku-4-5-20251001,0.75,0.48,0.6285
R50,R50_1,graph,claude-haiku-4-5-20251001,0.6667,0.72,0.6907
R50,R50_2,graph,claude-haiku-4-5-20251001,0.8889,0.76,0.8309
R50,R50_3,graph,claude-haiku-4-5-20251001,0.5556,0.75,0.6431
R50,R50_4,graph,claude-haiku-4-5-20251001,0.6667,0.7097,0.6861
R50,R50_5,graph,claude-haiku-4-5-20251001,0.8889,0.6857,0.7975
R50,R50_6,graph,claude-haiku-4-5-20251001,0.8889,0.625,0.7701
R50,R50_7,graph,claude-haiku-4-5-20251001,1.0,0.6333,0.835
R50,R50_8,graph,claude-haiku-4-5-20251001,0.6667,0.7308,0.6955
R50,R50_9,graph,claude-haiku-4-5-20251001,0.8889,0.6364,0.7753
R50,R50_10,graph,claude-haiku-4-5-20251001,0.6667,0.6552,0.6615
R49,R49_1,graph,claude-haiku-4-5-20251001,0.2,0.1923,0.1965
R49,R49_2,graph,claude-haiku-4-5-20251001,0.2,0.2174,0.2078
R49,R49_3,graph,claude-haiku-4-5-20251001,0.4,0.25,0.3325
R49,R49_4,graph,claude-haiku-4-5-20251001,0.2,0.1786,0.1904
R49,R49_5,graph,claude-haiku-4-5-20251001,0.2,0.1765,0.1894
R49,R49_6,graph,claude-haiku-4-5-20251001,0.4,0.2414,0.3286
R49,R49_7,graph,claude-haiku-4-5-20251001,0.4,0.25,0.3325
R49,R49_8,graph,claude-haiku-4-5-20251001,0.2,0.1818,0.1918
R49,R49_9,graph,claude-haiku-4-5-20251001,0.2,0.1923,0.1965
R49,R49_10,graph,claude-haiku-4-5-20251001,0.2,0.1786,0.1904
R5,R5_1,hybrid,claude-haiku-4-5-20251001,0.7,0.6667,0.685
R5,R5_2,hybrid,claude-haiku-4-5-20251001,0.8,0.5789,0.7005
R5,R5_3,hybrid,claude-haiku-4-5-20251001,0.8,0.8571,0.8257
R5,R5_4,hybrid,claude-haiku-4-5-20251001,0.7,0.4762,0.5993
R5,R5_5,hybrid,claude-haiku-4-5-20251001,0.7,0.7143,0.7064
R5,R5_6,hybrid,claude-haiku-4-5-20251001,0.6,0.8095,0.6943
R5,R5_7,hybrid,claude-haiku-4-5-20251001,0.8,0.7917,0.7963
R5,R5_8,hybrid,claude-haiku-4-5-20251001,0.6,0.85,0.7125
R5,R5_9,hybrid,claude-haiku-4-5-20251001,0.6,0.6111,0.605
R5,R5_10,hybrid,claude-haiku-4-5-20251001,0.8,0.65,0.7325
R5,R5_1,vector,claude-haiku-4-5-20251001,0.7,0.7857,0.7386
R5,R5_2,vector,claude-haiku-4-5-20251001,0.7,0.8462,0.7658
R5,R5_3,vector,claude-haiku-4-5-20251001,0.8,0.8889,0.84
R5,R5_4,vector,claude-haiku-4-5-20251001,0.8,0.9444,0.865
R5,R5_5,vector,claude-haiku-4-5-20251001,0.6,0.6111,0.605
R5,R5_6,vector,claude-haiku-4-5-20251001,0.7,0.6154,0.6619
R5,R5_7,vector,claude-haiku-4-5-20251001,0.8,0.6,0.71
R5,R5_8,vector,claude-haiku-4-5-20251001,0.6,0.7692,0.6761
R5,R5_9,vector,claude-haiku-4-5-20251001,0.7,0.75,0.7225
R5,R5_10,vector,claude-haiku-4-5-20251001,0.8,0.7059,0.7577
R24,R24_1,hybrid,claude-haiku-4-5-20251001,1.0,0.4211,0.7395
R24,R24_2,hybrid,claude-haiku-4-5-20251001,0.875,0.7647,0.8254
R24,R24_3,hybrid,claude-haiku-4-5-20251001,0.75,0.4706,0.6243
R24,R24_4,hybrid,claude-haiku-4-5-20251001,0.625,0.4211,0.5332
R24,R24_5,hybrid,claude-haiku-4-5-20251001,1.0,0.55,0.7975
R24,R24_6,hybrid,claude-haiku-4-5-20251001,0.75,0.5,0.6375
R24,R24_7,hybrid,claude-haiku-4-5-20251001,0.75,0.5333,0.6525
R24,R24_8,hybrid,claude-haiku-4-5-20251001,1.0,0.619,0.8286
R24,R24_9,hybrid,claude-haiku-4-5-20251001,1.0,0.45,0.7525
R24,R24_10,hybrid,claude-haiku-4-5-20251001,0.875,0.5263,0.7181
R82b,R82b_1,hybrid,claude-haiku-4-5-20251001,0.5,0.619,0.5535
R82b,R82b_2,hybrid,claude-haiku-4-5-20251001,0.625,0.7143,0.6652
R82b,R82b_3,hybrid,claude-haiku-4-5-20251001,0.5,0.5769,0.5346
R82b,R82b_4,hybrid,claude-haiku-4-5-20251001,0.5,0.52,0.509
R82b,R82b_5,hybrid,claude-haiku-4-5-20251001,0.5,0.5417,0.5188
R82b,R82b_6,hybrid,claude-haiku-4-5-20251001,0.5,0.5652,0.5293
R82b,R82b_7,hybrid,claude-haiku-4-5-20251001,0.5,0.5652,0.5293
R82b,R82b_8,hybrid,claude-haiku-4-5-20251001,0.25,0.76,0.4795
R82b,R82b_9,hybrid,claude-haiku-4-5-20251001,0.625,0.7812,0.6953
R82b,R82b_10,hybrid,claude-haiku-4-5-20251001,0.625,0.5789,0.6043
R21,R21_1,hybrid,claude-haiku-4-5-20251001,1.0,0.5455,0.7955
R21,R21_2,hybrid,claude-haiku-4-5-20251001,1.0,0.3125,0.6906
R21,R21_3,hybrid,claude-haiku-4-5-20251001,1.0,0.5263,0.7868
R21,R21_4,hybrid,claude-haiku-4-5-20251001,1.0,0.3077,0.6885
R21,R21_5,hybrid,claude-haiku-4-5-20251001,1.0,0.48,0.766
R21,R21_6,hybrid,claude-haiku-4-5-20251001,1.0,0.6071,0.8232
R21,R21_7,hybrid,claude-haiku-4-5-20251001,1.0,0.3043,0.6869
R21,R21_8,hybrid,claude-haiku-4-5-20251001,1.0,0.4615,0.7577
R21,R21_9,hybrid,claude-haiku-4-5-20251001,1.0,0.5,0.775
R21,R21_10,hybrid,claude-haiku-4-5-20251001,1.0,0.45,0.7525
R32,R32_1,hybrid,claude-haiku-4-5-20251001,0.6429,0.75,0.6911
R32,R32_2,hybrid,claude-haiku-4-5-20251001,0.5714,0.4783,0.5295
R32,R32_3,hybrid,claude-haiku-4-5-20251001,0.5714,0.35,0.4718
R32,R32_4,hybrid,claude-haiku-4-5-20251001,0.7143,0.5769,0.6525
